103;PA-102;06.01.06;KOR_01;0;Mesin KOntrol Absensi;PONTIANAK;PA;2019;2019;Solution;X100- C;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
104;PA-103;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
105;PA-104;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
106;PA-105;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
107;PA-106;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
108;PA-107;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
109;PA-108;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
110;PA-109;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
111;PA-110;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/111/1658542766786931022512699881614_b1b492a61836e314ef02469d9b5abbbe.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
112;PA-111;06.01.01;KOR_01;0;Apar;PONTIANAK;PA;2019;2019;NULL;KARAKATAU7;001051;001051;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
113;PA-112;06.01.01;RXR;0;Apar ( CO 2 );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
114;PA-113;06.01.01;KOR_01;0;Apar;PONTIANAK;PA;2019;2019;NULL;KARAKATAU7;000585;000585;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
115;PA-114;06.02.07;LAB;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
116;PA-115;06.02.07;LAB;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
117;PA-116;06.02.07;LAB;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
118;PA-117;06.02.07;LAB;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Informa;20 Liter;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
119;PA-118;06.02.07;KOR_01;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Informa;20 Liter;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
120;PA-119;06.02.07;KOR_01;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Informa;20 Liter;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
121;PA-120;06.02.07;KCB;0;Tempat Sampah / Limbah ( Bulat Stainless );PONTIANAK;PA;2019;2019;Informa;20 Liter;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/121/16585410502462272898304702814858_080a9f18adbb0f1c093acb0b597c8835.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
122;PA-121;06.02.07;KOR_01;0;Tempat Sampah / Limbah ( Bulat );PONTIANAK;PA;2019;2019;Informa;20 Liter;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
123;PA-122;05.04.03;FDR;0;Komputer PC ( AIO );PONTIANAK;PA;2019;2019;Dell;3050 AIO;NULL;Sion Computer;7899000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
124;PA-123;05.04.17;SDM;0;Printer Desk Jet ( Brother );PONTIANAK;PA;2019;2019;Brother;DCP - T310;E78655K0H 656470;Sion Computer;2100000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
125;PA-124;05.02.02;SVR;0;UPS;PONTIANAK;PA;2019;2019;Cyber Power;2200 VA/ 1320 W;NULL;Sion Computer;3022727;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
126;PA-125;05.04.21;AXR;0;Barcode;PONTIANAK;PA;2019;2019;ZEBRA;GC 420T;54J182000887;NULL;2850000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
127;PA-126;05.04.20;SDM;0;Scanner;PONTIANAK;PA;2019;2019;Zebra Tech Corp;DS 2208;NULL;NULL;1649000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
128;PA-127;05.02.02;AXR;0;UPS ( Alat CR Mobile );PONTIANAK;PA;2019;2019;Vertiv;3000 VA/ 2400 W;83321807100176;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
129;PA-128;05.04.11;LAB;0;Telepon;PONTIANAK;PA;2020;2020;Panasonic;KX- TS820 MXW;5CAKD 148807;Cahaya Elektronik;275000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
130;PA-129;04.02.13;AXR;0;PC Komputer CR;PONTIANAK;PA;2019;2019;HP;ELITEDESK;4CE8481WZR;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
131;PA-130;04.02.13;AXR;0;PC Komputer CR;PONTIANAK;PA;2019;2019;HP;ELITEDESK;JPH 750SVF5;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
132;PA-131;04.02.15;SVR;0;Server ( PACS );PONTIANAK;PA;2019;2019;HPE PROLIANT ;MICRO SERVER G10;4CE8481 W2R;MITRA PERSADA;10700000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
133;PA-132;05.04.04;AXR;0;Komputer Laptop  ( FCR );PONTIANAK;PA;2021;2021;HP;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
134;PA-133;05.04.10;SVR;0;HUB ( 24 Port );PONTIANAK;PA;2019;2019;HPE;HPE 142086;CN 79 HDD JCS;Sion Computer;5250000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
135;PA-134;05.02.02;AXR;0;UPS ( Komputer CR );PONTIANAK;PA;2019;2019;Prolink;PRO 1201 SFCU;538701191201483;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
136;PA-135;05.02.02;AXR;0;UPS ( FCR Reader );PONTIANAK;PA;2019;2019;Cyber Power;2200 VA/ 1320 W;1A58T3000007;Sion Computer;3022727;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
137;PA-136;05.02.02;AXR;0;UPS ( Alat Dry Pix Plus );PONTIANAK;PA;2019;2019;Vertiv;3000 VA/ 2400 W;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
138;PA-137;04.02.15;AXR;1;Reader CR ( Capsula XL II );PONTIANAK;PA;2019;2019;Fujifilm;CR- IR 359;86541154;PT. Margamulya Sejahtera;990000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
139;PA-138;04.02.16;AXR;1;Printer CR ( Dry Pix Plus Tray );PONTIANAK;PA;2019;2019;Fujifilm;NULL;76916789;PT. Margamulya Sejahtera;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
140;PA-139;05.04.24;LAB;0;Lampu UV;PONTIANAK;PA;2021;2021;Krisbow;NULL;NULL;PT. KRISBOW INDONESIA;2728000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
141;PA-140;04.02.08;RXR;0;Lead Apron X-Ray ( Single 0.5 );PONTIANAK;PA;2019;2019;Gonad Shield;NULL;NULL;CV.Eviza Jaya;3700000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
142;PA-141;04.02.08;RXR;0;Lead Apron X-Ray ( Anak 0.5 );PONTIANAK;PA;2019;2019;Gonad Shield;NULL;NULL;CV.Eviza Jaya;3000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
143;PA-142;04.02.20;AXR;0;Film Viewer;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;PT. Rajawali Medika Mandiri;9492188;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
144;PA-143;04.02.06;AXR;0;Kaset CR;PONTIANAK;PA;2019;2019;Fujifilm;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
145;PA-144;03.01.01;ADM;0;Meja Kerja Staf;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
146;PA-145;03.01.01;KEU;0;Meja Kerja Staf;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/146/1658459323401320299773118035559_56229218995f031d80273f5b808247c6.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
148;PA-146;03.02.01;ADM;0;Kursi Kerja ( Merah Roda );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
149;PA-147;03.02.01;AXR;0;Kursi Kerja ( Bulat Statis );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;650000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
150;PA-148;03.02.01;RXR;0;Kursi Kerja ( Bulat Statis );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;650000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
151;PA-149;03.04.03;SDM;0;Rak ( Plastik 3 Susun );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/151/16585415817337032355635717598339_de32f31690a11b2f6158c164fbdc3ff6.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
152;PA-150;05.01.14;LAB;0;Jam Dinding;PONTIANAK;PA;2019;2019;Seiko;NULL;NULL;Prima Jaya;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
153;PA-151;06.03.11;RPS.02;0;Figura ( Visi & Misi );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
154;PA-152;03.05.01;MIK;0;White Board;PONTIANAK;PA;2020;2020;Keiko;L (120CM ) P (90CM);L (120CM ) P (90CM);NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
155;PA-153;05.03.04;RXR;0;Ac 1.5 PK;PONTIANAK;PA;2019;2019;Daikin;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
156;PA-154;06.02.07;LAB;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
157;PA-155;04.02.10;RXR;1;Dental Unit;PONTIANAK;PA;2019;2019;Asahi;Panoramic & Cephalometric;A2502601/8A30160;PT. Rajawali Medika Mandiri;61750000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
158;PA-156;05.02.03;RXR;0;Stabilizer ( Panoramic );PONTIANAK;PA;2019;2019;Minamoto;SM 3000;25G2T1800532;SmartCom;1960000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
159;PA-157;04.02.09;RXR;1;Panoramic & Chepalometri;PONTIANAK;PA;2019;2019;Asahi;G610S;31215702;NULL;386750000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
160;PA-158;04.02.08;RXR;0;Lead Apron X-Ray ( Thyroid 0.5 );PONTIANAK;PA;2019;2019;Gonad Shield;NULL;NULL;CV.Eviza Jaya;1900000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
161;PA-159;05.01.18;RXR;0;Pelembab Udara Humidifier;PONTIANAK;PA;2021;2021;Boar;JSQ -B2OH1;KGR 12421;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
163;PA-161;03.05.02;MSH;0;Cermin;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
164;PA-162;03.02.01;SDM;0;Kursi Kerja ( Bulat Statis );PONTIANAK;PA;2021;2021;Informa;NULL;NULL;Informa;650000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
165;PA-163;03.01.13;MIK;0;Meja Lipat Segiempat Kecil;PONTIANAK;PA;2020;2020;Krisbow;NULL;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/165/IMG-20220722-WA0024_a7c88dfc36dfdd17fcc5c3452aac4371.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
166;PA-164;06.03.11;KOR_02;0;Lukisan ( Ikan );PONTIANAK;PA;2020;2020;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
167;PA-165;06.03.11;AXR;0;Figura ( Visi & Misi );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
168;PA-166;05.03.04;RXR;0;Ac 1.5 PK;PONTIANAK;PA;2021;2021;Daikin;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
169;PA-167;06.03.11;MKT;0;Figura ( Denah Lokasi );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;Prima Jaya;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
170;PA-168;06.02.07;LAB;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;NULL;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
171;PA-169;06.02.07;MKT;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;NULL;;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/171/16584612463185268676030033541337_eeadcc543e8c1ec676e76ce059c5d81d.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
172;PA-170;04.02.02;RXR;1;General  X-Ray;R. Rontgen;PA;2019;2019;SHIMADZU;2P324DK-85;RM6D85894036;NULL;975000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
174;PA-172;04.02.03;MCU;1;X - Ray Portable;PONTIANAK;PA;2020;2020;Ajex Meditech Ltd;AJEX 2000HM;52XR170003S;PT. CAKRAWALA RAYA ABADI;230000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
176;PA-174;04.02.04;RXR;1;X-Ray Table;PONTIANAK;PA;2019;2019;SHIMADZU;NULL;MPE30B192003;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
177;PA-175;05.03.03;AXR;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
178;PA-176;06.03.10;RXR;0;Lukisan ( Rumah );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
179;PA-177;06.03.11;KEU;0;Figura ( Denah Lokasi );PONTIANAK;PA;2021;2021;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
180;PA-178;05.02.03;MCU;0;Stabilizer;PONTIANAK;PA;2021;2021;Yoritsu;MDX- 10 KVA;M01001191133;NULL;8621250;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
181;PA-179;03.04.01;RPS.01;0;Lemari Arsip ( Sliding );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/181/16585356879074548904010886176296_c48a45fe5979965cd9c5fc2c4ad5645f.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
182;PA-180;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Futura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
183;PA-181;06.03.05;LOG;0;Tangga Plastik ( Abu );PONTIANAK;PA;2020;2020;Krisbow;NULL;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
184;PA-182;03.04.04;RXR;0;Lemari Karyawan / Loker;PONTIANAK;PA;2020;2020;Krisbow;NULL;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
185;PA-183;06.02.06;MIK;0;Keranjang pakaian;PONTIANAK;PA;2020;2020;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
186;PA-184;06.01.01;KOR_02;0;Apar;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
187;PA-185;06.02.07;MKT;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/187/16584612911993646404330922887740_83e4da9cb313fe6b3518d4cadd4148fd.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
188;PA-186;06.02.07;LOG;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;informa;12 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
189;PA-187;06.02.07;SDM;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/189/16585416419041753244718945008678_23e3b992bbae8fcfe13c9248adf97fe4.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
190;PA-188;03.01.01;KEU;0;Meja Kerja Staf;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/190/1658459355113459700226036206549_472827d0f7290fd545f3b608ff5155c8.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
191;PA-189;03.02.01;SDM;0;Kursi Kerja ( Merah Roda );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/191/16585417108756115483285316952382_6729814df15b422fe6e15bd4381f8461.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
192;PA-190;05.04.03;USG;0;Komputer PC ( AIO );PONTIANAK;PA;2019;2019;Dell;3050 AIO;NULL;Sion Computer;7899000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
193;PA-191;05.04.11;LOG;0;Telepon;PONTIANAK;PA;2019;2019;Panasonic;KX- TS820 MXW;5CAKD 148937;Cahaya Elektronik;275000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/193/WhatsApp Image 2022-07-18 at 06.44.45_45bc9d01ba89fb6348c2325586ec9a20.jpeg;0000-00-00 00:00:00;0000-00-00 00:00:00
194;PA-192;04.03.01;EKG;1;ECG;PONTIANAK;PA;2019;2019;Mac 800;80 VA;SJ418440033WA;PT. IDS Medical System;64500000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
196;PA-194;03.03.03;FDR;0;Tempat Tidur;PONTIANAK;PA;2019;2019;Buatan Lokal;NULL;NULL;Buatan Lokal;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
197;PA-195;04.03.11;TMT;0;Alat Kejut Jantung;PONTIANAK;PA;2019;2019;AED Guardian;HR501;NULL;NULL;19500000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
198;PA-196;05.01.01;EKG;0;Televisi ( 40 Inch );PONTIANAK;PA;2019;2019;Polytron;NULL;NULL;Surya Makmur Elektronik;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
199;PA-197;05.01.14;KEU;0;Jam Dinding;PONTIANAK;PA;2019;2019;Seiko;NULL;NULL;Prima Jaya;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/199/16584593958692584465021466471709_e726c4dd50bdd696505a7d70b1dd9f45.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
200;PA-198;06.03.10;KOR_02;0;Lukisan ( Bunga ) ;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
202;PA-200;06.03.11;RXR;0;Figura ( Visi & Misi );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
203;PA-201;06.03.11;VIP;0;Figura ( Denah Lokasi );PONTIANAK;PA;2022;2022;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
204;PA-202;06.03.12;LAB;0;Temperature Suhu Ruangan;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
205;PA-203;05.03.03;MIK;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;FTV 25 BXV14;KO3 1611;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
206;PA-204;06.03.12;EKG;0;Alat Lainnya ( Koper EKG );PONTIANAK;PA;2020;2020;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
208;PA-206;06.02.07;AXR;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;262939;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
209;PA-207;06.02.07;KEU;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
210;PA-208;03.01.01;MKT;0;Meja Kerja;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/210/IMG20220723080512_94e749e3996445c33b698ffc17a267c3.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
